year,V1,V2,V3,V9
,label V1-EMU,label V2-EMU,label V3,label V9-EMU
1987,823,8,-182,8
1988,1187,9,-276,2
1989,877,6,-214,7
1990,1007,7,-166,2
1991,1159,8,-381,2
1992,956,7,-132,5
1993,1020,9,-472,2
1994,1177,11,-251,2
1995,942,8,-248,2
1996,1126,8,-332,3
1997,1000,9,-313,6
1998,1194,11,-248,1
1999,1160,8,-429,4
2000,891,6,-322,8
2001,957,9,-206,3
2002,945,6,-220,4
2003,1130,8,-259,2
2004,1157,7,-262,4
2005,1069,8,-244,0
2006,741,7,-261,6
2007,1025,6,-220,6
2008,924,5,-139,0
2009,1108,8,-277,4
2010,1028,8,-218,5
2011,926,7,-212,6
2012,1059,8,-293,6
2013,914,12,-145,11
2014,998,9,-244,7
2015,956,8,-149,1
2016,980,8,-139,4
2016
2017,1209,9,-147,0
2018,1263,9,-254,2
2019,1227,9,-200,0
2020,1312,9,-198,2
2021,1234,12,-337,4
2022,1061,10,-235,1
2023,1238,9,-177,1
2024,1311,8,-387,2
2025,1125,10,-131,0
2026,1173,10,-365,1
2027,1129,10,-252,3
2028,1350,9,-191,0
2029,1260,9,-493,3
2030,1275,10,-321,0
2031,1078,9,-239,0
2032,1156,8,-173,0
2033,1225,9,-142,0
2034,1228,8,-300,0
2035,1167,9,-185,1
2036,1208,7,-155,0
2037,1049,8,-212,0
2038,1150,10,-228,1
2039,1211,8,-206,0
2040,1069,10,-195,2
2041,1205,10,-340,1
2042,1060,9,-284,0
2043,1240,9,-264,1
2044,1050,9,-206,0
2045,1166,12,-187,1
2046,1247,8,-317,2
