year,V1,V2,V3,V9
,label V1-EMU,label V2-EMU,label V3,label V9-EMU
1987,467,6,59,16
1988,567,3,-33,10
1989,150,0,-49,23
1990,346,4,-139,9
1991,357,-1,-165,15
1992,189,2,-19,27
1993,293,1,-79,16
1994,605,0,-175,18
1995,471,3,-57,17
1996,412,5,-239,18
1997,426,4,-174,15
1998,495,3,-118,25
1999,157,3,-99,28
2000,399,2,-72,13
2001,358,6,-47,13
2002,264,1,-42,20
2003,403,1,-42,12
2004,336,3,-57,15
2005,436,3,-49,9
2006,369,6,-55,17
2007,392,2,-121,19
2008,659,2,-54,6
2009,290,2,27,19
2010,388,2,-20,16
2011,306,3,-10,28
2012,566,4,-144,23
2013,595,0,-89,11
2014,488,3,-20,18
2015,530,3,-34,18
2016,484,4,-108,23
2016
2017,742,5,-170,10
2018,621,5,-101,17
2019,598,5,-143,13
2020,638,6,-145,8
2021,554,6,-321,13
2022,384,3,-68,16
2023,551,2,-234,4
2024,613,3,-129,13
2025,513,6,-174,5
2026,543,8,-129,14
2027,553,0,-45,11
2028,389,4,-154,24
2029,772,5,-30,8
2030,439,6,-171,15
2031,537,4,-92,6
2032,779,2,-175,8
2033,596,5,-152,10
2034,671,9,-122,6
2035,539,4,-73,10
2036,509,4,-31,14
2037,609,5,-147,4
2038,408,4,-44,17
2039,748,7,-63,15
2040,468,6,-117,14
2041,543,6,-89,12
2042,688,6,-111,12
2043,570,3,-195,18
2044,546,4,-108,10
2045,639,4,-186,9
2046,443,5,-134,11
