year,V1,V2,V3,V9
,label V1,label V2,label V3,label V9
1987,1628,11,-376,1
1988,1619,10,-340,1
1989,1602,12,-401,5
1990,1483,11,-317,1
1991,1582,11,-508,1
1992,1734,12,-397,0
1993,1656,10,-449,4
1994,1771,13,-517,3
1995,1728,11,-337,0
1996,1766,12,-432,1
1997,1536,10,-386,1
1998,1670,10,-346,0
1999,1614,11,-440,0
2000,1783,12,-512,1
2001,1838,12,-366,0
2002,1551,10,-403,1
2003,1571,10,-391,1
2004,1655,14,-453,0
2005,1594,11,-298,2
2006,1384,9,-233,2
2007,1739,12,-413,4
2008,1658,12,-319,4
2009,1556,12,-291,1
2010,1753,12,-275,0
2011,1723,14,-357,0
2012,1684,11,-242,1
2013,1759,12,-476,0
2014,1594,12,-354,0
2015,1609,12,-375,0
2016,1748,11,-428,2
2016
2017,1748,11,-348,2
2018,1824,12,-541,0
2019,1990,13,-536,2
2020,1937,13,-462,0
2021,2003,12,-649,1
2022,1844,13,-503,4
2023,1917,12,-570,1
2024,1843,10,-566,1
2025,2119,14,-472,0
2026,1797,10,-545,1
2027,1993,12,-498,2
2028,1944,14,-507,1
2029,2008,14,-559,0
2030,1869,13,-651,1
2031,1794,12,-413,1
2032,2073,12,-409,1
2033,1851,13,-395,2
2034,2048,13,-538,0
2035,1838,13,-537,2
2036,2103,14,-439,1
2037,2014,14,-430,4
2038,2158,13,-610,0
2039,1755,14,-487,2
2040,1806,15,-413,1
2041,1816,13,-493,5
2042,1809,12,-407,1
2043,2071,13,-515,0
2044,1992,12,-476,0
2045,1913,12,-451,2
2046,1632,13,-380,2
