year,V1,V2,V3,V9
,label V1,label V2,label V3,label V9
1987,1680,11,-426,2
1988,1633,11,-346,0
1989,1736,12,-464,0
1990,1372,10,-346,6
1991,1729,12,-513,4
1992,1342,9,-285,3
1993,1699,9,-428,0
1994,1710,12,-466,0
1995,1588,11,-403,1
1996,1636,11,-499,1
1997,1644,11,-485,0
1998,1599,9,-389,0
1999,1525,11,-530,2
2000,1575,10,-505,1
2001,1481,10,-250,1
2002,1460,10,-212,0
2003,1630,12,-358,0
2004,1311,11,-396,2
2005,1250,8,-295,6
2006,1476,10,-340,1
2007,1736,11,-393,2
2008,1697,9,-374,4
2009,1596,10,-294,1
2010,1547,9,-360,5
2011,1320,9,-200,2
2012,1369,12,-323,6
2013,1476,10,-396,0
2014,1508,12,-354,5
2015,1410,11,-330,4
2016,1349,10,-379,1
2016
2017,1640,11,-416,6
2018,1699,13,-390,1
2019,1936,12,-508,0
2020,1844,14,-490,2
2021,1705,11,-491,2
2022,1660,13,-435,1
2023,1715,13,-533,0
2024,1891,13,-548,0
2025,1763,11,-417,0
2026,1939,10,-627,0
2027,1751,12,-578,3
2028,1890,11,-369,2
2029,1748,13,-611,4
2030,1630,12,-400,1
2031,1893,15,-481,3
2032,1876,13,-393,6
2033,1887,11,-457,1
2034,1744,13,-449,1
2035,1685,13,-460,0
2036,1934,13,-412,1
2037,2026,14,-327,1
2038,1919,10,-450,0
2039,1722,13,-377,4
2040,1653,11,-384,1
2041,1824,11,-427,0
2042,1996,13,-502,0
2043,1713,10,-425,3
2044,1830,12,-399,0
2045,1788,11,-480,0
2046,1750,13,-401,1
