year,V1,V2,V3,V9
,label V1,label V2,label V3,label V9
1987,1228,10,-147,4
1988,1253,11,-370,3
1989,1044,10,-278,6
1990,1265,11,-130,1
1991,1172,8,-280,2
1992,1369,10,-116,9
1993,1132,8,-344,3
1994,1298,10,-476,0
1995,1219,11,-217,0
1996,1217,11,-423,5
1997,1186,11,-364,6
1998,1233,10,-119,1
1999,1306,9,-369,2
2000,1065,9,-403,3
2001,1204,9,-222,4
2002,1260,11,-229,0
2003,1321,11,-339,2
2004,1235,10,-330,3
2005,1282,10,-324,3
2006,1164,10,-141,0
2007,993,9,-212,10
2008,1097,9,-320,6
2009,1079,10,-179,4
2010,1044,8,-219,11
2011,1268,9,-325,5
2012,1155,10,-250,0
2013,1329,11,-202,1
2014,1214,10,-249,1
2015,1212,10,-176,3
2016,1270,10,-253,5
2016
2017,1290,12,-305,7
2018,1391,12,-382,1
2019,1392,11,-253,1
2020,1491,11,-326,3
2021,1387,12,-331,0
2022,1406,11,-207,2
2023,1382,10,-493,0
2024,1389,11,-361,1
2025,1368,11,-295,0
2026,1244,11,-386,3
2027,1431,12,-369,3
2028,1371,11,-194,0
2029,1442,12,-549,0
2030,1400,11,-435,1
2031,1422,12,-183,2
2032,1347,11,-297,3
2033,1496,14,-138,4
2034,1524,11,-313,2
2035,1339,10,-167,2
2036,1475,12,-230,1
2037,1453,11,-285,5
2038,1510,11,-317,2
2039,1445,11,-217,0
2040,1339,11,-293,3
2041,1560,11,-322,5
2042,1332,11,-186,4
2043,1519,13,-389,0
2044,1327,13,-22,2
2045,1274,11,-130,0
2046,1392,11,-321,1
