year,V1,V2,V3,V9
,label V1,label V2,label V3,label V9-LCF
1987,1043,6,-57,11
1988,985,8,-105,6
1989,933,10,-23,6
1990,1235,8,-160,8
1991,819,7,79,13
1992,1178,7,-23,10
1993,959,10,26,11
1994,880,10,-100,11
1995,1546,9,-28,5
1996,843,8,-67,2
1997,917,7,-33,15
1998,1127,7,11,1
1999,1204,10,-155,1
2000,1053,9,77,3
2001,1046,9,-106,7
2002,806,8,72,17
2003,782,7,74,17
2004,1163,9,-87,3
2005,1185,9,11,8
2006,1321,11,159,10
2007,1168,9,-76,7
2008,950,10,184,7
2009,1317,11,11,0
2010,1055,8,-119,4
2011,658,9,25,13
2012,1027,9,-50,5
2013,762,8,26,11
2014,997,11,60,3
2015,1008,7,-9,8
2016,842,7,49,14
2016
2017,1209,9,-99,11
2018,1437,9,-152,12
2019,1313,8,-83,5
2020,989,9,-243,11
2021,1276,10,-196,9
2022,1020,8,-78,12
2023,1197,9,-355,11
2024,1439,10,-244,6
2025,1223,10,-24,12
2026,1084,7,-77,5
2027,1429,12,-241,5
2028,942,7,-38,10
2029,1414,9,-171,9
2030,1098,9,-202,5
2031,1423,10,-168,7
2032,1321,10,-92,5
2033,1140,8,-154,9
2034,1125,8,-76,18
2035,1507,11,-182,7
2036,1079,10,-105,13
2037,1160,10,-92,5
2038,1519,11,-124,3
2039,1225,9,-70,11
2040,1148,9,-64,11
2041,1628,13,-84,2
2042,1403,10,-90,5
2043,1420,10,-37,1
2044,1067,8,27,15
2045,1609,10,-114,3
2046,1213,9,-121,10
