year,V1,V2,V3,V9
,label V1-EMU,label V2-EMU,label V3,label V9-EMU
1987,531,4,-59,14
1988,661,5,-192,4
1989,551,7,-193,10
1990,467,7,-106,12
1991,529,5,-165,8
1992,724,5,-175,14
1993,653,7,-306,5
1994,570,6,-222,10
1995,510,7,-83,3
1996,618,3,-236,6
1997,584,6,-208,10
1998,632,7,-37,6
1999,540,5,-250,9
2000,609,5,-253,8
2001,554,5,-80,7
2002,624,7,-131,10
2003,584,6,-68,11
2004,410,7,-75,14
2005,624,5,-43,5
2006,756,3,-201,4
2007,512,5,-112,14
2008,479,4,-171,12
2009,578,6,-78,9
2010,886,6,-142,2
2011,329,8,84,16
2012,344,6,-180,3
2013,490,5,-174,14
2014,462,5,-127,9
2015,720,4,-198,3
2016,559,7,-148,7
2016
2017,777,7,-92,3
2018,898,6,-204,2
2019,642,7,-12,6
2020,705,6,-49,3
2021,653,6,-161,1
2022,714,6,-142,0
2023,660,7,-276,3
2024,763,3,-276,0
2025,703,6,-94,0
2026,818,8,-302,4
2027,607,5,-187,6
2028,836,5,-133,6
2029,699,5,-225,0
2030,786,5,-136,1
2031,565,6,-45,0
2032,676,5,-155,12
2033,706,6,-157,11
2034,554,6,-152,6
2035,616,5,-86,8
2036,663,5,-143,2
2037,762,8,-115,2
2038,808,5,-136,5
2039,662,7,-50,5
2040,824,4,-175,3
2041,722,6,-112,1
2042,778,6,-140,12
2043,716,4,-211,3
2044,770,7,-67,6
2045,763,6,-27,6
2046,631,6,-45,10
