year,V1,V2,V3,V9
,label V1,label V2,label V3,label V9
1987,1735,11,-452,2
1988,1613,10,-407,0
1989,1368,7,-413,0
1990,1741,13,-345,1
1991,1689,12,-511,1
1992,1649,11,-363,4
1993,1621,12,-482,4
1994,1667,12,-395,0
1995,1656,13,-323,4
1996,1620,11,-590,2
1997,1781,14,-459,0
1998,1637,12,-378,1
1999,1819,11,-579,2
2000,1394,10,-412,4
2001,1568,11,-434,4
2002,1523,10,-313,4
2003,1654,11,-319,0
2004,1667,11,-358,0
2005,1427,12,-461,3
2006,1676,12,-351,0
2007,1611,11,-390,4
2008,1626,12,-207,5
2009,1695,14,-470,2
2010,1675,12,-345,1
2011,1498,10,-332,0
2012,1594,10,-323,1
2013,1608,9,-329,2
2014,1447,12,-256,1
2015,1712,10,-373,0
2016,1293,9,-310,11
2016
2017,2171,16,-507,0
2018,1970,14,-467,3
2019,1835,12,-484,1
2020,1850,12,-504,8
2021,1833,12,-509,0
2022,2042,12,-512,3
2023,1788,12,-639,0
2024,1988,14,-621,4
2025,1700,13,-287,4
2026,2046,13,-656,0
2027,1892,12,-555,2
2028,1681,12,-391,3
2029,2131,14,-539,1
2030,1896,11,-528,0
2031,2063,15,-498,0
2032,1925,13,-425,0
2033,1946,14,-522,0
2034,1959,12,-496,2
2035,1936,12,-545,5
2036,2132,12,-510,0
2037,1876,12,-538,1
2038,1927,13,-497,1
2039,2151,13,-542,1
2040,1729,12,-433,4
2041,1857,14,-409,6
2042,2055,12,-450,2
2043,1770,11,-498,1
2044,1996,13,-508,0
2045,2013,13,-408,0
2046,1670,11,-409,0
