year,V1,V2,V3,V9
,label V1,label V2,label V3,label V9
1987,1203,9,-148,3
1988,1380,10,-159,2
1989,1323,10,-198,6
1990,1094,8,-209,13
1991,1447,11,-352,6
1992,1290,8,-279,5
1993,1411,8,-290,5
1994,1345,11,-330,5
1995,1487,10,-190,7
1996,1405,9,-415,3
1997,1346,9,-385,2
1998,1257,10,-279,9
1999,1585,10,-476,3
2000,1342,9,-401,9
2001,1371,7,-187,11
2002,1370,10,-297,2
2003,1065,9,-118,15
2004,1480,11,-196,2
2005,1456,10,-207,6
2006,1313,9,-327,1
2007,1043,8,-221,10
2008,1367,9,-285,2
2009,1218,9,-198,8
2010,1190,10,-214,9
2011,1447,10,-274,5
2012,1416,11,-288,4
2013,1296,8,-259,1
2014,1607,12,-208,3
2015,1483,11,-359,9
2016,1400,10,-314,6
2016
2017,1516,10,-306,0
2018,1544,11,-255,2
2019,1562,11,-313,3
2020,1628,12,-347,3
2021,1353,10,-392,19
2022,1475,9,-274,5
2023,1965,11,-572,1
2024,1365,9,-427,11
2025,1835,11,-464,6
2026,1624,11,-395,5
2027,1563,10,-463,3
2028,1405,11,-301,8
2029,1683,11,-491,4
2030,1651,11,-399,4
2031,1403,10,-149,3
2032,1672,11,-225,0
2033,1774,11,-311,7
2034,1686,12,-364,2
2035,1713,12,-352,2
2036,1597,9,-363,2
2037,1465,11,-255,5
2038,1581,11,-331,0
2039,1532,10,-197,4
2040,1640,11,-289,0
2041,1582,11,-363,4
2042,1658,11,-366,7
2043,1769,11,-326,8
2044,1452,12,-269,9
2045,1866,12,-372,4
2046,1876,11,-383,10
