year,annual-estival-days
1987,0
1988,0
1989,1
1990,1
1991,0
1992,0
1993,0
1994,0
1995,5
1996,0
1997,0
1998,0
1999,2
2000,0
2001,0
2002,0
2003,0
2004,2
2005,1
2006,3
2007,0
2008,0
2009,0
2010,0
2011,0
2012,0
2013,5
2014,1
2015,2
2016,3
