year,V1,V2,V3,V9
,label V1,label V2,label V3,label V9
1987,2007,12,-513,0
1988,1880,13,-361,0
1989,1908,12,-430,0
1990,2013,14,-442,0
1991,1982,12,-577,0
1992,2147,12,-470,0
1993,1918,11,-523,0
1994,1828,12,-440,0
1995,1958,12,-319,0
1996,1936,12,-528,1
1997,1903,13,-401,0
1998,1988,12,-503,0
1999,1999,13,-606,1
2000,1895,12,-434,1
2001,1934,12,-403,0
2002,1968,13,-463,0
2003,1995,11,-544,0
2004,1943,12,-469,0
2005,2158,14,-539,0
2006,2060,13,-497,1
2007,1953,12,-421,0
2008,1872,13,-336,1
2009,1884,13,-479,0
2010,1928,13,-341,0
2011,1926,11,-408,0
2012,1966,14,-355,0
2013,1969,14,-430,0
2014,1958,12,-341,0
2015,2012,12,-421,1
2016,1854,12,-424,1
2016
2017,2118,13,-532,0
2018,1981,12,-385,2
2019,2283,12,-432,0
2020,2257,14,-475,1
2021,2041,13,-593,0
2022,2262,15,-605,0
2023,2126,14,-586,0
2024,2236,15,-502,0
2025,2156,14,-472,0
2026,2235,14,-569,0
2027,2182,13,-679,0
2028,2139,14,-492,0
2029,2130,15,-543,1
2030,2218,14,-649,0
2031,2161,12,-578,0
2032,2315,15,-500,0
2033,2289,13,-575,1
2034,2247,13,-544,0
2035,2082,13,-440,0
2036,2328,13,-590,0
2037,2197,15,-471,0
2038,2162,14,-544,1
2039,2215,13,-556,2
2040,2021,13,-487,0
2041,2545,15,-574,0
2042,2208,14,-418,0
2043,2059,14,-516,1
2044,2222,16,-462,0
2045,2162,15,-429,0
2046,2071,14,-455,0
