year,V1,V2,V3,V9
,label V1,label V2,label V3,label V9
1987,1578,11,-267,1
1988,1509,9,-329,5
1989,1426,11,-82,2
1990,1498,12,-84,4
1991,1416,11,-205,3
1992,1407,8,-198,1
1993,1401,9,-259,10
1994,1341,8,-271,0
1995,1440,10,-250,5
1996,1588,12,-290,0
1997,1532,11,-393,5
1998,1589,12,-167,1
1999,1471,9,-347,1
2000,1333,9,-318,1
2001,1660,12,-321,3
2002,1721,11,-223,2
2003,1634,10,-111,0
2004,1351,9,-158,2
2005,1332,10,-117,4
2006,1588,10,-237,3
2007,1531,10,-293,0
2008,1535,11,-193,1
2009,1503,12,-406,6
2010,1348,10,-231,0
2011,1428,13,-252,5
2012,1487,9,-166,4
2013,1479,10,-327,2
2014,1470,9,-264,2
2015,1643,10,-306,0
2016,1539,10,-227,0
2016
2017,1677,12,-257,2
2018,1724,12,-315,0
2019,1638,12,-141,2
2020,1763,11,-202,1
2021,1934,13,-459,2
2022,1620,9,-374,0
2023,1843,13,-400,1
2024,1750,12,-391,0
2025,1979,13,-389,3
2026,1709,12,-439,0
2027,1784,13,-502,0
2028,1855,12,-295,4
2029,1765,12,-378,2
2030,1918,14,-350,6
2031,1585,12,-68,0
2032,1775,11,-303,0
2033,1749,11,-117,1
2034,1845,14,-326,2
2035,2001,14,-355,0
2036,2011,12,-470,0
2037,1970,15,-337,3
2038,1770,13,-290,2
2039,1647,11,-420,2
2040,1882,15,-429,0
2041,1861,12,-319,0
2042,1640,12,-194,3
2043,1812,11,-148,1
2044,2024,14,-277,0
2045,1703,12,-257,2
2046,1882,11,-477,0
