year,V1,V2,V3,V9
,label V1,label V2,label V3,label V9-LCF
1987,1125,9,-255,2
1988,1174,10,-259,2
1989,1219,10,-249,5
1990,1634,9,-448,0
1991,1367,10,-313,0
1992,1386,8,-238,0
1993,1507,10,-420,5
1994,1488,11,-455,7
1995,1155,8,-326,6
1996,1486,12,-318,0
1997,1443,11,-186,2
1998,1335,8,-185,3
1999,1422,9,-401,0
2000,1564,11,-342,5
2001,1478,9,-250,3
2002,1299,10,-295,9
2003,1359,10,-298,13
2004,1317,10,-235,1
2005,1338,9,-294,1
2006,1215,10,-217,6
2007,1474,12,-191,5
2008,1548,10,-214,2
2009,1407,8,-194,0
2010,1417,12,-200,5
2011,1460,9,-349,3
2012,1164,8,-246,7
2013,1243,9,-281,5
2014,1659,9,-288,1
2015,1538,10,-343,1
2016,1148,8,-343,17
2016
2017,1881,12,-321,1
2018,1650,12,-346,11
2019,1413,10,-244,9
2020,1635,11,-365,5
2021,1510,9,-449,0
2022,1526,11,-366,0
2023,1522,11,-433,0
2024,1611,11,-428,5
2025,1528,12,-269,1
2026,1404,11,-418,5
2027,1730,11,-366,4
2028,1506,11,-279,2
2029,1789,12,-431,0
2030,1496,10,-349,5
2031,1665,12,-342,2
2032,1473,10,-283,1
2033,1616,12,-321,0
2034,1618,9,-397,1
2035,1500,10,-268,4
2036,1402,9,-249,0
2037,1933,13,-472,6
2038,1762,13,-328,2
2039,1868,10,-380,2
2040,1625,12,-348,1
2041,1647,12,-336,3
2042,1474,9,-326,5
2043,1622,10,-383,3
2044,1678,10,-395,2
2045,1516,9,-377,6
2046,1610,11,-224,3
