year,V1,V2,V3,V9
,label V1,label V2,label V3,label V9
1987,1062,10,-113,11
1988,761,10,-139,13
1989,966,9,-131,9
1990,1034,11,-178,15
1991,949,9,-203,3
1992,878,11,-136,8
1993,1074,10,-335,3
1994,975,9,-320,6
1995,667,9,-128,16
1996,873,10,-366,13
1997,1029,9,-256,11
1998,798,9,-126,18
1999,740,8,-358,6
2000,967,9,-265,7
2001,819,9,-122,1
2002,1011,11,-339,5
2003,888,9,-136,4
2004,968,10,-283,8
2005,933,9,-134,1
2006,976,10,-273,8
2007,982,9,-185,2
2008,975,9,-186,16
2009,806,9,-54,10
2010,864,11,-119,12
2011,985,8,-148,1
2012,985,11,-206,18
2013,951,10,-172,5
2014,1078,11,-227,7
2015,1008,8,-174,5
2016,1005,10,-254,9
2016
2017,820,11,-143,13
2018,995,12,-62,9
2019,1227,12,-232,1
2020,961,11,-193,2
2021,998,11,-223,1
2022,1031,10,-160,5
2023,961,9,-228,6
2024,1041,11,-240,6
2025,1127,11,-278,3
2026,825,9,-319,8
2027,1052,12,-349,4
2028,803,10,-86,13
2029,1097,11,-422,5
2030,1164,12,-368,1
2031,1143,11,-193,3
2032,868,10,-78,5
2033,1091,10,-135,4
2034,990,10,-196,9
2035,1036,10,-189,4
2036,1171,10,-171,1
2037,1080,11,-237,12
2038,1031,11,-149,10
2039,1027,12,-166,2
2040,775,10,-60,10
2041,1188,12,-161,3
2042,851,10,-106,11
2043,1029,12,2,4
2044,999,10,-136,5
2045,1122,12,-239,4
2046,1122,10,-135,4
