year,V1,V2,V3,V9
,label V1,label V2,label V3,label V9
1987,696,7,-4,2
1988,742,9,-27,1
1989,798,9,-99,4
1990,969,9,-138,4
1991,969,7,-148,4
1992,839,7,-51,5
1993,737,9,-226,5
1994,766,7,-92,3
1995,860,8,51,3
1996,822,9,-218,14
1997,815,10,-171,3
1998,782,7,-51,6
1999,902,8,-209,0
2000,883,8,-213,3
2001,573,7,-39,12
2002,872,10,-99,5
2003,872,8,-55,12
2004,696,8,8,11
2005,630,7,31,10
2006,758,8,-37,6
2007,730,9,-42,6
2008,785,9,27,3
2009,609,7,157,18
2010,712,9,-90,3
2011,883,7,4,3
2012,867,10,-72,6
2013,788,7,30,3
2014,774,8,-53,7
2015,666,9,94,10
2016,785,7,-26,6
2016
2017,933,9,-5,3
2018,787,10,47,11
2019,806,9,-19,2
2020,830,10,4,3
2021,909,9,-73,1
2022,919,9,100,4
2023,858,10,-257,1
2024,903,10,-128,2
2025,837,9,54,3
2026,936,9,-179,5
2027,848,8,-136,3
2028,954,10,115,4
2029,702,8,-176,6
2030,948,11,-98,1
2031,938,9,0,6
2032,866,10,5,1
2033,779,9,31,3
2034,934,9,1,5
2035,881,8,-148,6
2036,939,8,-99,0
2037,819,10,11,6
2038,899,8,31,4
2039,818,8,0,6
2040,897,10,11,1
2041,807,10,-23,2
2042,755,9,65,3
2043,895,8,108,0
2044,909,8,-111,1
2045,966,11,25,6
2046,791,10,-66,3
