year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1,label C2,label C3,label C12,label M1,label M2,label M8,label Co2,label Co3
1987,31,3,-87,4,5,-296,37,5,114
1988,25,1,-64,5,8,-324,55,9,57
1989,37,4,-122,4,5,-345,39,12,48
1990,17,0,-124,7,2,-313,52,10,71
1991,22,0,-128,6,4,-403,43,3,88
1992,18,0,-65,3,9,-308,53,9,84
1993,25,0,-126,5,4,-395,45,18,73
1994,14,1,-123,5,6,-395,53,11,86
1995,31,1,-140,5,10,-338,36,4,85
1996,18,2,-147,10,9,-410,51,2,24
1997,31,1,-161,6,20,-436,33,12,102
1998,26,1,-131,6,17,-405,42,1,40
1999,19,0,-149,5,1,-386,38,10,20
2000,26,0,-150,8,8,-438,30,9,34
2001,26,0,-190,3,12,-366,37,14,59
2002,17,1,-75,6,2,-269,47,6,56
2003,33,0,-70,3,6,-246,34,5,67
2004,22,0,8,1,7,-187,52,6,76
2005,35,0,-123,3,16,-345,44,6,79
2006,20,1,-77,6,3,-314,50,14,41
2007,16,0,-40,4,10,-282,45,6,16
2008,36,2,-40,6,8,-265,39,7,83
2009,17,1,-133,6,5,-336,41,19,84
2010,30,0,-106,6,3,-368,41,5,49
2011,20,0,-112,3,3,-270,47,12,67
2012,21,1,-107,2,6,-277,34,9,56
2013,13,0,9,6,5,-207,57,5,37
2014,30,3,-94,6,1,-306,47,4,26
2015,20,1,-124,5,1,-333,41,4,110
2016,41,0,-151,8,5,-403,28,6,60
2016
2017,64,0,-223,9,9,-475,22,3,56
2018,31,0,-174,7,9,-391,30,6,59
2019,37,1,-165,7,16,-379,37,4,79
2020,45,0,-231,8,14,-453,24,4,76
2021,41,0,-210,9,12,-520,30,6,39
2022,31,0,-33,7,11,-305,36,7,29
2023,53,0,-224,8,21,-527,38,4,48
2024,39,1,-185,6,19,-358,30,6,49
2025,37,0,-105,8,28,-389,42,5,47
2026,49,0,-241,7,25,-558,26,4,24
2027,37,0,-269,10,19,-513,34,10,71
2028,41,0,-180,8,9,-448,34,2,60
2029,24,2,-155,5,20,-403,35,3,70
2030,56,0,-221,7,35,-461,26,5,85
2031,31,0,-116,6,13,-346,36,6,76
2032,41,0,-182,8,24,-467,30,7,58
2033,45,0,-158,7,13,-359,25,3,49
2034,41,0,-181,10,17,-451,30,5,96
2035,41,1,-206,8,27,-493,34,5,19
2036,46,0,-191,7,13,-449,31,5,37
2037,30,0,-111,9,12,-347,38,2,32
2038,36,0,-215,7,14,-378,33,9,100
2039,36,0,-203,9,7,-441,22,12,41
2040,38,0,-203,8,8,-470,34,3,60
2041,43,1,-163,5,13,-373,28,8,105
2042,47,1,-172,8,21,-458,32,5,31
2043,54,0,-221,6,12,-450,34,4,71
2044,47,0,-172,7,21,-449,24,10,122
2045,42,0,-155,8,18,-389,34,2,68
2046,45,5,-164,6,18,-382,32,8,88

min,,0
max,,6
steps,,7
decimal
